1,1970-01-01,01:00:00,50106600.0,3796650.0,0,0,3,2,0
1,1970-01-01,01:00:04,50104500.0,3794550.0,0,0,3,2,0
1,1970-01-01,01:00:07,50111100.0,3798450.0,0,0,3,2,0
1,1970-01-01,01:00:09,50107200.0,3798450.0,0,0,3,2,0
1,1970-01-01,01:00:15,50113200.0,3799650.0,0,0,3,2,0
1,1970-01-01,01:00:20,50108700.0,3799050.0,0,0,3,2,0
1,1970-01-01,01:00:44,50111400.0,3799650.0,0,0,3,2,0
1,1970-01-01,01:00:48,50108700.0,3799350.0,0,0,3,2,0
1,1970-01-01,01:00:57,50106300.0,3800850.0,0,0,3,2,0
1,1970-01-01,01:00:58,50109600.0,3802650.0,0,0,3,2,0
1,1970-01-01,01:01:00,50106000.0,3805050.0,0,0,3,2,0
1,1970-01-01,01:01:07,50124000.0,3802050.0,0,0,3,2,0
1,1970-01-01,01:01:09,50125800.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:01:11,50130900.0,3795150.0,0,0,3,2,0
1,1970-01-01,01:01:13,50130600.0,3795450.0,0,0,3,2,0
1,1970-01-01,01:01:14,50113800.0,3791850.0,0,0,3,2,0
1,1970-01-01,01:01:20,50114400.0,3792750.0,0,0,3,2,0
1,1970-01-01,01:01:21,50116200.0,3796650.0,0,0,3,2,0
1,1970-01-01,01:01:23,50115300.0,3795750.0,0,0,3,2,0
1,1970-01-01,01:01:27,50115600.0,3794550.0,0,0,3,2,0
1,1970-01-01,01:01:29,50115600.0,3794550.0,0,0,3,2,0
1,1970-01-01,01:01:37,50104800.0,3799650.0,0,0,3,2,0
1,1970-01-01,01:01:39,50104200.0,3798750.0,0,0,3,2,0
1,1970-01-01,01:01:44,50104500.0,3802350.0,0,0,3,2,0
1,1970-01-01,01:01:55,50108400.0,3799950.0,0,0,3,2,0
1,1970-01-01,01:02:08,50113500.0,3805950.0,0,0,3,2,0
1,1970-01-01,01:02:10,50113200.0,3804750.0,0,0,3,2,0
1,1970-01-01,01:02:25,50108400.0,3802050.0,0,0,3,2,0
1,1970-01-01,01:02:28,50107500.0,3805050.0,0,0,3,2,0
1,1970-01-01,01:02:32,50105400.0,3800850.0,0,0,3,2,0
1,1970-01-01,01:02:35,50105400.0,3803550.0,0,0,3,2,0
1,1970-01-01,01:02:39,50109000.0,3802650.0,0,0,3,2,0
1,1970-01-01,01:02:42,50116500.0,3804150.0,0,0,3,2,0
1,1970-01-01,01:03:05,50120700.0,3801150.0,0,0,3,2,0
1,1970-01-01,01:03:09,50136000.0,3793950.0,0,0,3,2,0
1,1970-01-01,01:03:12,50135100.0,3799050.0,0,0,3,2,0
1,1970-01-01,01:03:19,50133300.0,3798750.0,0,0,3,2,0
1,1970-01-01,01:03:21,50115900.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:03:41,50106600.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:03:42,50107200.0,3798750.0,0,0,3,2,0
1,1970-01-01,01:03:44,50106600.0,3799050.0,0,0,3,2,0
1,1970-01-01,01:03:46,50109900.0,3802050.0,0,0,3,2,0
1,1970-01-01,01:03:55,50106600.0,3802050.0,0,0,3,2,0
1,1970-01-01,01:04:07,50106900.0,3801150.0,0,0,3,2,0
1,1970-01-01,01:04:10,50107200.0,3804750.0,0,0,3,2,0
1,1970-01-01,01:04:14,50107800.0,3802050.0,0,0,3,2,0
1,1970-01-01,01:04:18,50104800.0,3801450.0,0,0,3,2,0
1,1970-01-01,01:04:21,50106000.0,3799050.0,0,0,3,2,0
1,1970-01-01,01:04:28,50100900.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:05:13,50109600.0,3795450.0,0,0,3,2,0
1,1970-01-01,01:05:20,50126700.0,3802950.0,0,0,3,2,0
1,1970-01-01,01:05:21,50127900.0,3805650.0,0,0,3,2,0
1,1970-01-01,01:05:27,50126700.0,3803850.0,0,0,3,2,0
1,1970-01-01,01:05:30,50106600.0,3796050.0,0,0,3,2,0
1,1970-01-01,01:05:32,50105100.0,3797250.0,0,0,3,2,0
1,1970-01-01,01:05:40,50106900.0,3802650.0,0,0,3,2,0
1,1970-01-01,01:05:43,50110800.0,3802950.0,0,0,3,2,0
1,1970-01-01,01:05:45,50110800.0,3803250.0,0,0,3,2,0
1,1970-01-01,01:05:57,50117700.0,3803850.0,0,0,3,2,0
1,1970-01-01,01:06:06,50116200.0,3804750.0,0,0,3,2,0
1,1970-01-01,01:06:24,50121600.0,3803250.0,0,0,3,2,0
1,1970-01-01,01:06:34,50123100.0,3803850.0,0,0,3,2,0
1,1970-01-01,01:06:54,50110500.0,3800250.0,0,0,3,2,0
1,1970-01-01,01:06:56,50112900.0,3804150.0,0,0,3,2,0
1,1970-01-01,01:06:57,50115300.0,3802950.0,0,0,3,2,0
1,1970-01-01,01:07:05,50127900.0,3805050.0,0,0,3,2,0
1,1970-01-01,01:07:06,50130600.0,3808050.0,0,0,3,2,0
1,1970-01-01,01:07:08,50129700.0,3801450.0,0,0,3,2,0
1,1970-01-01,01:07:10,50129700.0,3802350.0,0,0,3,2,0
1,1970-01-01,01:07:15,50127300.0,3800850.0,0,0,3,2,0
1,1970-01-01,01:07:17,50113800.0,3796050.0,0,0,3,2,0
1,1970-01-01,01:07:19,50115900.0,3793350.0,0,0,3,2,0
1,1970-01-01,01:07:34,50113200.0,3787950.0,0,0,3,2,0
1,1970-01-01,01:07:38,50108100.0,3785250.0,0,0,3,2,0
1,1970-01-01,01:07:40,50105700.0,3787950.0,0,0,3,2,0
1,1970-01-01,01:07:47,50115300.0,3793650.0,0,0,3,2,0
1,1970-01-01,01:07:51,50113200.0,3805350.0,0,0,3,2,0
1,1970-01-01,01:07:57,50112900.0,3801750.0,0,0,3,2,0
1,1970-01-01,01:07:59,50113200.0,3801150.0,0,0,3,2,0
1,1970-01-01,01:08:01,50113200.0,3800850.0,0,0,3,2,0
1,1970-01-01,01:08:05,50112900.0,3801750.0,0,0,3,2,0
1,1970-01-01,01:08:07,50109600.0,3800550.0,0,0,3,2,0
1,1970-01-01,01:08:11,50113500.0,3801750.0,0,0,3,2,0
1,1970-01-01,01:08:19,50112600.0,3801750.0,0,0,3,2,0
1,1970-01-01,01:08:25,50104800.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:08:28,50105100.0,3796950.0,0,0,3,2,0
1,1970-01-01,01:08:30,50103000.0,3798150.0,0,0,3,2,0
1,1970-01-01,01:08:33,50106900.0,3800850.0,0,0,3,2,0
1,1970-01-01,01:08:35,50108100.0,3802650.0,0,0,3,2,0
1,1970-01-01,01:08:37,50106600.0,3803550.0,0,0,3,2,0
1,1970-01-01,01:08:41,50106600.0,3801450.0,0,0,3,2,0
1,1970-01-01,01:08:45,50103900.0,3796650.0,0,0,3,2,0
1,1970-01-01,01:08:47,50103900.0,3795750.0,0,0,3,2,0
1,1970-01-01,01:08:49,50104800.0,3796650.0,0,0,3,2,0
1,1970-01-01,01:08:51,50109300.0,3787950.0,0,0,3,2,0
1,1970-01-01,01:08:55,50110800.0,3790950.0,0,0,3,2,0
1,1970-01-01,01:08:57,50112300.0,3792450.0,0,0,3,2,0
1,1970-01-01,01:08:59,50112900.0,3794550.0,0,0,3,2,0
1,1970-01-01,01:09:05,50112300.0,3802650.0,0,0,3,2,0
1,1970-01-01,01:09:07,50108700.0,3794550.0,0,0,3,2,0
1,1970-01-01,01:09:09,50113800.0,3791850.0,0,0,3,2,0
1,1970-01-01,01:09:11,50113500.0,3792450.0,0,0,3,2,0
1,1970-01-01,01:09:13,50113800.0,3792750.0,0,0,3,2,0
